ID,school_link,image_url,school_name,cert,location,type,fees,location_link,phone_number,description_head,description_body,details_head,details_body,fees_list,long_location
483,https://egyptschools.info/school/%d8%a7%d9%84%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d8%b1%d8%b3%d9%85%d9%8a%d8%a9-%d8%a7%d9%84%d8%af%d9%88%d9%84%d9%8a%d8%a9-ips-zahraa-nacr-city/,https://egyptschools.info/wp-content/uploads/2020/10/ششش-768x334.jpg,International Public School,IG,Nasr City,Governmental,15460,https://maps.google.com/maps?daddr=30.04329%2C31.40058,tel:01024121784,عن المدرسة الرسمية الدولية بزهراء مدينة نصر – International Public School – Zahraa Nasr City – IPS,"المدرسة الرسمية الدولية بزهراء مدينة نصر تأسست في أكتوبر 2018 م
المدارس الرسمية الدولية هي مدارس تطبق المناهج البريطانية و هي مدارس حكومية تخضع لوزارة التربية و التعليم و تحت الإشراف الفني لمؤسسة المدارس الدولية بمصر.
المدرسة الرسمية الدولية بزهراء مدينة نصر - International Public School Mostafa Zahraa Nasr City  - IPS تستقبل حتي الصف الرابع الابتدائي للعام الدراسي 2022/2023 وتستمر في فتح باقي المراحل بالتدريج",عن المدرسة الرسمية الدولية بزهراء مدينة نصر – International Public School – Zahraa Nasr City – IPS,"المدرسة الرسمية الدولية بزهراء مدينة نصر تأسست في أكتوبر 2018 م
المدارس الرسمية الدولية هي مدارس تطبق المناهج البريطانية و هي مدارس حكومية تخضع لوزارة التربية و التعليم و تحت الإشراف الفني لمؤسسة المدارس الدولية بمصر.
المدرسة الرسمية الدولية بزهراء مدينة نصر - International Public School Mostafa Zahraa Nasr City  - IPS تستقبل حتي الصف الرابع الابتدائي للعام الدراسي 2022/2023 وتستمر في فتح باقي المراحل بالتدريج","[{'fees_title': 'FS 1 (رياض اطفال)', 'fees_value': '15,460 LE'}, {'fees_title': 'FS 2 (رياض اطفال 2 )', 'fees_value': '16,510 LE'}, {'fees_title': 'Year 1 (الصف الأول الابتدائي)', 'fees_value': '19,715 LE'}, {'fees_title': 'Year 2 (الصف الثاني الابتدائي)', 'fees_value': '20,765 LE'}, {'fees_title': 'Year 3 (الصف الثالث الابتدائي)', 'fees_value': '21,815 LE'}, {'fees_title': 'Year 4 (الصف الرابع الابتدائي)', 'fees_value': '23,095 LE'}]",مساكن 4000 ضباط القوات المسلحة - امام مسجد الشهيد اللواء ماجد صالح - زهراء مدينة نصر - القاهرة
484,https://egyptschools.info/school/%d8%a7%d9%84%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d8%b1%d8%b3%d9%85%d9%8a%d8%a9-%d8%a7%d9%84%d8%af%d9%88%d9%84%d9%8a%d8%a9-%d8%a7%d9%84%d8%b9%d8%a8%d9%88%d8%b1-international-public-school-ips/,https://egyptschools.info/wp-content/uploads/2020/10/يي.jpg,International Public School El Obour,IG,Al Obour,Governmental,15460,https://maps.google.com/maps?daddr=30.25226%2C31.49823,tel:0244953100,عن المدرسة الرسمية الدولية بالعبور – International Public School El Obour – IPS,"المدرسة الرسمية الدولية بالعبور تأسست في أكتوبر 2018 م
المدارس الرسمية الدولية هي مدارس تطبق المناهج البريطانية و هي مدارس حكومية تخضع لوزارة التربية و التعليم و تحت الإشراف الفني لمؤسسة المدارس الدولية بمصر.",عن المدرسة الرسمية الدولية بالعبور – International Public School El Obour – IPS,"المدرسة الرسمية الدولية بالعبور تأسست في أكتوبر 2018 م
المدارس الرسمية الدولية هي مدارس تطبق المناهج البريطانية و هي مدارس حكومية تخضع لوزارة التربية و التعليم و تحت الإشراف الفني لمؤسسة المدارس الدولية بمصر.","[{'fees_title': 'FS 1 (رياض اطفال)', 'fees_value': '15,460 LE'}, {'fees_title': 'FS 2 (رياض اطفال 2 )', 'fees_value': '16,510 LE'}, {'fees_title': 'Year 1 (الصف الأول الابتدائي) :', 'fees_value': '19,715 LE'}, {'fees_title': 'Year 2 (الصف الثاني الابتدائي) :', 'fees_value': '20,765 LE'}, {'fees_title': 'Year 3 (الصف الثالث الابتدائي)', 'fees_value': '21,815 LE'}, {'fees_title': 'Year 4 (الصف الرابع الابتدائي)', 'fees_value': '23,095 LE'}]",قطعة 2 - بلوك 28044 اخر سور نادي الاطباء بجوار مسجد مالك الملك - الحي الثالث - العبور
485,https://egyptschools.info/school/%d8%a7%d9%84%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d8%b1%d8%b3%d9%85%d9%8a%d8%a9-%d8%a7%d9%84%d8%af%d9%88%d9%84%d9%8a%d8%a9-%d8%a7%d9%84%d8%b4%d8%b1%d9%88%d9%82-international-public-school-ips/,https://egyptschools.info/wp-content/uploads/2020/10/327183399_891183312214152_3441461961333052763_n-768x345.jpeg,International Public School El Shorouk,IG,El Shorouk,Governmental,15750,,,,,,,[],
486,https://egyptschools.info/school/%d8%a7%d9%84%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d8%b1%d8%b3%d9%85%d9%8a%d8%a9-%d8%a7%d9%84%d8%af%d9%88%d9%84%d9%8a%d8%a9-%d8%a7%d9%83%d8%aa%d9%88%d8%a8%d8%b1-international-public-school-ips/,https://egyptschools.info/wp-content/uploads/2020/10/97031-WhatsApp-Image-2019-11-03-at-12.58.39-PM-768x512.jpeg,International public school 6 October,IG,October,Governmental,15460,https://maps.google.com/maps?daddr=30.00578%2C30.95551,tel:01019345640,عن المدرسة الرسمية الدولية 6 اكتوبر – International public school 6 October – IPS,"المدرسة الرسمية الدولية اكتوبر 1 - الجيزة
المدارس الرسمية الدولية هي مدارس تطبق المناهج البريطانية و هي مدارس حكومية تخضع لوزارة التربية و التعليم و تحت الإشراف الفني لمؤسسة المدارس الدولية بمصر.
المدرسة الرسمية الدولية اكتوبر 1 - International Public School October 1 - IPS تستقبل حتي الصف الرابع للعام الدراسي 2022/2023 وتستمر في فتح باقي المراحل بالتدريج",عن المدرسة الرسمية الدولية 6 اكتوبر – International public school 6 October – IPS,"المدرسة الرسمية الدولية اكتوبر 1 - الجيزة
المدارس الرسمية الدولية هي مدارس تطبق المناهج البريطانية و هي مدارس حكومية تخضع لوزارة التربية و التعليم و تحت الإشراف الفني لمؤسسة المدارس الدولية بمصر.
المدرسة الرسمية الدولية اكتوبر 1 - International Public School October 1 - IPS تستقبل حتي الصف الرابع للعام الدراسي 2022/2023 وتستمر في فتح باقي المراحل بالتدريج","[{'fees_title': 'FS 1 (رياض اطفال)', 'fees_value': '15,460 LE'}, {'fees_title': 'FS 2 (رياض اطفال 2 )', 'fees_value': '16,510 LE'}, {'fees_title': 'Year 1 (الصف الأول الابتدائي) :', 'fees_value': '19,715 LE'}, {'fees_title': 'Year 2 (الصف الثاني الابتدائي) 21815', 'fees_value': '20,765 LE'}, {'fees_title': 'Year 3 (الصف الثالث الابتدائي)', 'fees_value': '21,815 LE'}, {'fees_title': 'Year 4 (الصف الرابع الابتدائي)', 'fees_value': '23,095 LE'}]",التوسعات الشمالية الثانية - خلف نقابة المهندسين - اكتوبر - الجيزة
487,https://egyptschools.info/school/%d8%a7%d9%84%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d9%85%d8%b5%d8%b1%d9%8a%d8%a9-%d8%a7%d9%84%d8%af%d9%88%d9%84%d9%8a%d8%a9-%d8%a8%d8%a7%d9%84%d9%85%d8%b9%d8%b1%d8%a7%d8%ac-eis-elmarag/,https://egyptschools.info/wp-content/uploads/2020/10/1654531_1652681768291561_538817441195722579_o-768x768.jpg,The Egyptian International School In El-Marag,IG,Zahraa al Maadi,Governmental,16050,,,,,,,[],
488,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%b2%d9%88%d8%b3%d8%b1-%d8%a8%d8%b1%d9%86%d8%b3%d8%b2-zoser-princes-school/,https://egyptschools.info/wp-content/uploads/2020/10/596a08b9099ac-1-768x268.jpg,Zoser Princes School,Thanwya,The 1st Settlement,Private,22500,https://maps.google.com/maps?daddr=30.05581%2C31.41581,tel:01154545456,عن مدرسة زوسر برنسز – Zoser Princes School,"مدرسة زوسر برنسز - Zoser Princes School القاهرة الجديدة
تأسست عام 1973م
فلسفة مدارس زوسران نكون مدارس رائده تعمل برؤية موحدة وفريق معد يؤمن بالقيم الأصلية والتعلم المستمر والتعليم المتطور هدف تربيه جيل يصنع الحياه",عن مدرسة زوسر برنسز – Zoser Princes School,"مدرسة زوسر برنسز - Zoser Princes School القاهرة الجديدة
تأسست عام 1973م
فلسفة مدارس زوسران نكون مدارس رائده تعمل برؤية موحدة وفريق معد يؤمن بالقيم الأصلية والتعلم المستمر والتعليم المتطور هدف تربيه جيل يصنع الحياه","[{'fees_title': 'KG', 'fees_value': '22,500 LE'}]","امتداد شارع ذاكر حسين ، امام اكاديمية ، الطريق الدائري ، التجمع الاول ، القاهرة الجديدة ، القاهرة"
489,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d9%82%d8%af%d9%8a%d8%b3-%d9%8a%d9%88%d8%b3%d9%81-%d8%a8%d9%85%d8%b5%d8%b1-%d8%a7%d9%84%d8%ac%d8%af%d9%8a%d8%af%d8%a9-st-joseph-school-heliopolis/,https://egyptschools.info/wp-content/uploads/2020/10/مدرسة-القديس-يوسف-مصر-الجديدة-768x427.jpg,St. Joseph School Heliopolis,Thanwya,Heliopolis,Private,11000,https://maps.google.com/maps?daddr=30.09269%2C31.32523,tel:0222918886,عن مدرسة القديس يوسف بمصر الجديدة – St. Joseph School Heliopolis  ,"مدرسة القديس يوسف بمصر الجديدة - St. Joseph School Heliopolis
رسالة مدرسة القديس يوسف لراهبات قلب يسوع المصريات بمصر الجديدة هي:
ترسيخ مبدا المواطنة وتدعيم القيم الدينية فى. ذاكرة وقلب كل طالبة بالمعايشةالحية لجميع المناسبات الوطنية المختلفة.
تنمية روح المسؤلية والمبادرة عن طريق توضيح الحقوق والواجبات التى يجب على الطالبات ممارستها داخل المحيط المدرسى والمجتمعى.
تبنى مشروعا تربويا سنويا يهدف لتنشئة الطالبات على اساس خلقى قوى مثل:المحبة،الحوار ،الولاءوالانتماء،التسامح،العطاء ،الشكر،الامل والرجاء،الفرح،الحرية.
تاكيد مبدا الشراكة المجتمعية فى جميع المجالات لتعميق روح التعاون والانفتاح على احتياجات المجتمع وتقديم المساعدات الضرورية،ايمانا بمبدا""هيا نبنى معا"".
تطوير العملية التعليمية عن طريق تطوير المعلم تكنولوجيا وتسليحه بكل جديد ومفيدللعملية التعليمية.
رؤية مدرسة راهبات قلب يسوع المصريات بمصر الجديدة هي:
إعداد الطالبات نفسيا واجتماعيا ودينيا وعلميا لتصبحن امهات المستقبل.
مساعدتهن على مواجهة تحديات العصر لمواكبة تغيراته السريعة.
إفساح المجال لابداع المعلمين للاهداف التنموية ،إعتمادا على رصد المتغيرات العالمية.
صياغة هذه الرؤية داخل مجتمعنا المصرى لتتوافق مع خطة التنمية القومية ورؤية الوزارة.",عن مدرسة القديس يوسف بمصر الجديدة – St. Joseph School Heliopolis  ,"مدرسة القديس يوسف بمصر الجديدة - St. Joseph School Heliopolis
رسالة مدرسة القديس يوسف لراهبات قلب يسوع المصريات بمصر الجديدة هي:
ترسيخ مبدا المواطنة وتدعيم القيم الدينية فى. ذاكرة وقلب كل طالبة بالمعايشةالحية لجميع المناسبات الوطنية المختلفة.
تنمية روح المسؤلية والمبادرة عن طريق توضيح الحقوق والواجبات التى يجب على الطالبات ممارستها داخل المحيط المدرسى والمجتمعى.
تبنى مشروعا تربويا سنويا يهدف لتنشئة الطالبات على اساس خلقى قوى مثل:المحبة،الحوار ،الولاءوالانتماء،التسامح،العطاء ،الشكر،الامل والرجاء،الفرح،الحرية.
تاكيد مبدا الشراكة المجتمعية فى جميع المجالات لتعميق روح التعاون والانفتاح على احتياجات المجتمع وتقديم المساعدات الضرورية،ايمانا بمبدا""هيا نبنى معا"".
تطوير العملية التعليمية عن طريق تطوير المعلم تكنولوجيا وتسليحه بكل جديد ومفيدللعملية التعليمية.
رؤية مدرسة راهبات قلب يسوع المصريات بمصر الجديدة هي:
إعداد الطالبات نفسيا واجتماعيا ودينيا وعلميا لتصبحن امهات المستقبل.
مساعدتهن على مواجهة تحديات العصر لمواكبة تغيراته السريعة.
إفساح المجال لابداع المعلمين للاهداف التنموية ،إعتمادا على رصد المتغيرات العالمية.
صياغة هذه الرؤية داخل مجتمعنا المصرى لتتوافق مع خطة التنمية القومية ورؤية الوزارة.",[],"15 شارع نزيه خليفة، ألماظة، مصر الجديدة، القاهرة"
490,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d8%b1%d8%a7%d8%a6%d8%af-%d9%84%d9%84%d8%ba%d8%a7%d8%aa-%d9%85%d8%b5%d8%b1-%d8%a7%d9%84%d8%ac%d8%af%d9%8a%d8%af%d8%a9-pioneer-language-school-heliopolis/,https://egyptschools.info/wp-content/uploads/2020/10/70446150_2956284944387843_853484626771968000_n-768x576.jpg,Pioneer Language School Heliopolis,Thanwya,Heliopolis,Private,14000,,,,,,,[],
491,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a8%d8%af%d8%b1-%d8%a7%d9%84%d8%a7%d8%b3%d9%84%d8%a7%d9%85-%d9%84%d9%84%d8%ba%d8%a7%d8%aa-badr-al-islam-language-school/,https://egyptschools.info/wp-content/uploads/2020/10/15241767_149690365506998_6544717704677389872_n.jpg,Badr Al Islam Language School,Thanwya,Nasr City,Private,15500,,,,,,,[],
492,https://egyptschools.info/school/%d8%a7%d9%84%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d9%85%d8%b5%d8%b1%d9%8a%d8%a9-%d8%a7%d9%84%d8%af%d9%88%d9%84%d9%8a%d8%a9-eis/,https://egyptschools.info/wp-content/uploads/2020/10/43951139_576510679464348_3753354473817243648_o-768x513.jpg,Egyptian International School Fifth Settlement,IG,The 5th Settlement,Governmental,20005,https://maps.google.com/maps?daddr=29.99836%2C31.43252,tel:01553192212,عن المدرسة المصرية الدولية بالتجمع الخامس – Egyptian International School Fifth Settlement – EIS,"المدرسة المصرية الدولية التجمع الخامس - القاهرة
المدرسة المصرية الدولية بالتجمع الخامس بدأ تشغيلها رسميًا منذ أكتوبر 2018، وهي مدرسة دولية حكومية تتكون من 3 مراحل هي PYP وتشمل المرحلة العمرية من 4 لـ 12 سنة، وMYP وتشمل المرحلة العمرية من 11 لـ 16 سنة، ومرحلة DP وتشمل المرحلة العمرية من 16 لـ19 سنة.
لمعرفة المزيد عن معايير قبول الطلبه فى المدرسه المصريه الدوليه بالتجمع الخامس اضغط هنا ",عن المدرسة المصرية الدولية بالتجمع الخامس – Egyptian International School Fifth Settlement – EIS,"المدرسة المصرية الدولية التجمع الخامس - القاهرة
المدرسة المصرية الدولية بالتجمع الخامس بدأ تشغيلها رسميًا منذ أكتوبر 2018، وهي مدرسة دولية حكومية تتكون من 3 مراحل هي PYP وتشمل المرحلة العمرية من 4 لـ 12 سنة، وMYP وتشمل المرحلة العمرية من 11 لـ 16 سنة، ومرحلة DP وتشمل المرحلة العمرية من 16 لـ19 سنة.
لمعرفة المزيد عن معايير قبول الطلبه فى المدرسه المصريه الدوليه بالتجمع الخامس اضغط هنا ","[{'fees_title': '(PYP 2) الصف الأول رياض اطفال', 'fees_value': '20,005 LE'}, {'fees_title': '(PYP 3 ) الصف الثاني رياض اطفال', 'fees_value': '20,005 LE'}, {'fees_title': '(PYP 4) الصف الاول الابتدائي', 'fees_value': '20,105 LE'}, {'fees_title': '(PYP 5 )الصف الثاني الابتدائي', 'fees_value': '20,105 LE'}, {'fees_title': '(PYP 6) الصف الثالث الابتدائي', 'fees_value': '20,105 LE'}, {'fees_title': '(PYP 7) الصف الرابع الابتدائي', 'fees_value': '20,105 LE'}, {'fees_title': '(PYP 8) الصف الخامس الابتدائي', 'fees_value': '20,105 LE'}]",الحي الثاثي - المنطقة السادسة - منطقة الخدمات بالقرب من صنية العمال - التجمع الخامس - القاهرة الجديدة - القاهرة
493,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d8%a3%d9%84%d8%b3%d9%86-%d8%a7%d9%84%d8%ad%d8%af%d9%8a%d8%ab%d8%a9-alsun-modern-school/,https://egyptschools.info/wp-content/uploads/2020/10/44634_143291735707848_317137_n.jpg,Alsun Modern School,Thanwya,Nasr City,Private,16400,,,,,,,[],
494,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%b5%d8%ad%d8%a7%d8%b1%d8%a7-%d8%a7%d9%84%d8%af%d9%88%d9%84%d9%8a%d8%a9-sahara-international-school/,https://egyptschools.info/wp-content/uploads/2020/10/42651302_2127335307514857_4505926859694800896_o-768x768.png,Sahara International School,IG,Downtown,Private,47000,,,,,,,[],
495,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%b5%d8%ad%d8%a7%d8%b1%d8%a7-%d9%84%d9%84%d8%ba%d8%a7%d8%aa-sahara-language-school/,https://egyptschools.info/wp-content/uploads/2020/10/46949330_1050086065163629_5164854175242125312_o-768x432.png,Sahara Language School,Thanwya,Downtown,Private,13500,,,,,,,[],
496,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d9%86%d9%8a%d9%88%d9%83%d8%a7%d8%b3%d9%84-%d8%a7%d9%84%d8%af%d9%88%d9%84%d9%8a%d8%a9-%d8%a7%d9%84%d8%b9%d8%a7%d8%b5%d9%85%d8%a9-%d8%a7%d9%84%d8%ac%d8%af%d9%8a%d8%af/,https://egyptschools.info/wp-content/uploads/2020/10/newwww-768x392.jpg,Newcastle international school New Capital,Thanwya,New Capital,Private,75650,https://maps.google.com/maps?daddr=30.03149%2C31.64934,tel:01002777110,عن مدرسة نيوكاسل الدولية العاصمة الجديدة – Newcastle international school New Capital – NCIS,مدرسة نيوكاسل الدولية بالعاصمة الجديدة - Newcastle international school New Capital هي مدرسة دولية بها قسمين بريطاني و امريكي معتمد من مرحلة الحضانة حتي الصف الثاني عشر.,عن مدرسة نيوكاسل الدولية العاصمة الجديدة – Newcastle international school New Capital – NCIS,مدرسة نيوكاسل الدولية بالعاصمة الجديدة - Newcastle international school New Capital هي مدرسة دولية بها قسمين بريطاني و امريكي معتمد من مرحلة الحضانة حتي الصف الثاني عشر.,"[{'fees_title': 'Pre-KG', 'fees_value': '75,650 LE'}, {'fees_title': 'KG 1 - 2', 'fees_value': '75,650 LE'}, {'fees_title': 'Grade 1 - 5', 'fees_value': '89,250 LE'}, {'fees_title': 'Grade 6 - 8', 'fees_value': '96,000 LE'}, {'fees_title': 'Grade 9 - 12', 'fees_value': '104,550 LE'}, {'fees_title': 'FS 1 - 2', 'fees_value': '89,700 LE'}, {'fees_title': 'Year 1 - 5', 'fees_value': '99,650 LE'}, {'fees_title': 'Year 6 - 8', 'fees_value': '109,600 LE'}]",حي R2 - خلف مسجد الفتاح العليم - العاصمة الجديدة - القاهرة
497,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d9%85%d9%86%d8%a7%d8%b1%d8%a9-%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d9%82%d8%a8%d9%84-%d8%a7%d9%84%d8%a3%d9%85%d8%b1%d9%8a%d9%83%d9%8a%d8%a9-manarat-el-mostaqbal-american-scho/,https://egyptschools.info/wp-content/uploads/2020/10/523388_342228452535833_27570598_n-768x511.jpg,Manarat El Mostaqbal American School,American,Mokattam,Private,50200,https://maps.google.com/maps?daddr=29.98829%2C31.31816,tel:01009666700,عن مدرسة منارة المستقبل الأمريكية – Manarat El Mostaqbal American School,"تأسست المدرسة الأمريكية عام 2008 م
مدرسة منارة المستقبل الأمريكية هي مدرسة دولية تركز على الطلاب وتقدم المنهج الأمريكي للطلاب تعتمد مدرسة منارة المستقبل الأمريكية على خبراء تعليم على مستوى عالمي لتنفيذ المناهج الدراسية باستخدام أفضل تقنيات التعليم والتعلم. لضمان مستوى تعليمي متميز ، تجذب مدرسة منارة المستقبل الأمريكية وتحتفظ بأعلى مستوى من أعضاء هيئة التدريس والقيادة. تستخدم مدرسة منارة المستقبل الأمريكية فريقًا مؤهلًا من القادة الأكاديميين لبناء ودفع تنمية الطلاب وتحسين المدرسة. يقوم المعلمون في مدرسة منارة المستقبل الأمريكية بعملية اختيار صارمة تضمن أفضل المواهب العالمية. يستفيد المعلمون من التطوير المهني المستمر بقيادة خبراء تعليم على مستوى عالمي. وهذا يضمن أفضل النتائج الأكاديمية الممكنة لطلابنا بما في ذلك أفضل الممارسات التربوية.",عن مدرسة منارة المستقبل الأمريكية – Manarat El Mostaqbal American School,"تأسست المدرسة الأمريكية عام 2008 م
مدرسة منارة المستقبل الأمريكية هي مدرسة دولية تركز على الطلاب وتقدم المنهج الأمريكي للطلاب تعتمد مدرسة منارة المستقبل الأمريكية على خبراء تعليم على مستوى عالمي لتنفيذ المناهج الدراسية باستخدام أفضل تقنيات التعليم والتعلم. لضمان مستوى تعليمي متميز ، تجذب مدرسة منارة المستقبل الأمريكية وتحتفظ بأعلى مستوى من أعضاء هيئة التدريس والقيادة. تستخدم مدرسة منارة المستقبل الأمريكية فريقًا مؤهلًا من القادة الأكاديميين لبناء ودفع تنمية الطلاب وتحسين المدرسة. يقوم المعلمون في مدرسة منارة المستقبل الأمريكية بعملية اختيار صارمة تضمن أفضل المواهب العالمية. يستفيد المعلمون من التطوير المهني المستمر بقيادة خبراء تعليم على مستوى عالمي. وهذا يضمن أفضل النتائج الأكاديمية الممكنة لطلابنا بما في ذلك أفضل الممارسات التربوية.","[{'fees_title': 'KG', 'fees_value': '50,200 LE'}, {'fees_title': 'Grade 1', 'fees_value': '54,100 LE'}]",طريق الدائري القطامية - قريبة من الجامعة الحديثة للتكنولوجيا والمعلومات - القاهرة
498,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%b7%d9%8a%d8%a8%d8%a9-%d9%84%d9%84%d8%ba%d8%a7%d8%aa-%d9%85%d8%af%d9%8a%d9%86%d8%a9-%d9%86%d8%b5%d8%b1-thebes-language-school-nasr-city/,https://egyptschools.info/wp-content/uploads/2020/10/75398341_113109776808716_3881729130739269632_o-768x512.jpg,Thebes Language School Nasr City,Thanwya,Nasr City,Private,25000,,,,,,,[],
499,https://egyptschools.info/school/%d9%85%d8%af%d8%a7%d8%b1%d8%b3-%d8%a7%d9%84%d9%85%d8%b3%d8%aa%d9%82%d8%a8%d9%84-%d8%a7%d9%84%d9%85%d8%aa%d9%83%d8%a7%d9%85%d9%84%d8%a9-%d9%84%d9%84%d8%ba%d8%a7%d8%aa-future-integrated-language-schoo/,https://egyptschools.info/wp-content/uploads/2020/09/لالا.jpg,Future Integrated Language Schools,Thanwya,El Haram,Private,22800,,,,,,,[],
500,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%ac%d8%b1%d9%8a%d8%aa%d9%86%d8%b3-%d9%84%d9%84%d8%ba%d8%a7%d8%aa-greatness-language-school/,https://egyptschools.info/wp-content/uploads/2020/09/59a2bb6cca3da-768x324.jpg,Greatness Language School,Thanwya,Kerdasa,Private,4700,,,,,,,[],
501,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a8%d8%b1%d9%8a%d9%84%d9%8a%d8%a7%d9%86%d8%aa-%d9%85%d8%a7%d9%8a%d9%86%d8%af%d8%b2-brilliant-minds-school-bms/,https://egyptschools.info/wp-content/uploads/2020/09/aaaaaaa-768x366.jpg,Brilliant Minds School,Thanwya,Mokattam,Private,27000,https://maps.google.com/maps?daddr=30.01128%2C31.34121,tel:01141808906,عن مدرسة بريليانت مايندز – Brilliant Minds School – BMS,"تأسست المدرسة عام 2016 م
مهمة مدرسة Brilliant Minds School هي سيكون طلاب BMS متعلمين جيدًا وأخلاقيًا ومتعلمين مدى الحياة ومستعدين جيدًا لمواجهة الحياة المهنية في القرن الحادي والعشرين والمجتمع والاقتصاد. سيتم تجهيزهم بالمتطلبات الأكاديمية والمعرفة والمهارات لمزيد من الدراسات العليا ؛ احترام صحي للتنوع ؛ وتقدير لثقافاتهم وتاريخهم الشخصي.",عن مدرسة بريليانت مايندز – Brilliant Minds School – BMS,"تأسست المدرسة عام 2016 م
مهمة مدرسة Brilliant Minds School هي سيكون طلاب BMS متعلمين جيدًا وأخلاقيًا ومتعلمين مدى الحياة ومستعدين جيدًا لمواجهة الحياة المهنية في القرن الحادي والعشرين والمجتمع والاقتصاد. سيتم تجهيزهم بالمتطلبات الأكاديمية والمعرفة والمهارات لمزيد من الدراسات العليا ؛ احترام صحي للتنوع ؛ وتقدير لثقافاتهم وتاريخهم الشخصي.","[{'fees_title': 'KG', 'fees_value': '27,000 LE'}]",آخر شارع 9 - بجوار جمعية رسالة الخيرية - أمام كمبوند الأسمرات - المقطم - القاهرة
502,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%b1%d9%88%d9%8a%d8%a7%d9%84-%d8%ac%d8%a7%d8%b1%d8%af%d9%86%d8%b2-%d9%84%d9%84%d8%ba%d8%a7%d8%aa-royal-gardens-language-school/,https://egyptschools.info/wp-content/uploads/2020/09/83938942_107457344155484_5178104175120089088_o.jpg,Royal Gardens Language School,Thanwya,Kerdasa,Private,17900,https://maps.google.com/maps?daddr=30.03494%2C31.10039,tel:01029840194,عن مدرسة رويال جاردنز للغات – Royal Gardens Language School,"مدرسة رويال جاردنز للغات - Royal Gardens Language School طريق المنصورية - الجيزة
تأسست مدرسة رويال جاردنز للغات عام 2020 م
العام الدراسي الأول للمدرسة 2020/2021 م
يتم تدريس اللغة الثانية الألمانية اوالفرنسية بدايةً من الصف الأول الابتدائي ويتم تدريسهم شفوياً في مرحلة الحضانة",عن مدرسة رويال جاردنز للغات – Royal Gardens Language School,"مدرسة رويال جاردنز للغات - Royal Gardens Language School طريق المنصورية - الجيزة
تأسست مدرسة رويال جاردنز للغات عام 2020 م
العام الدراسي الأول للمدرسة 2020/2021 م
يتم تدريس اللغة الثانية الألمانية اوالفرنسية بدايةً من الصف الأول الابتدائي ويتم تدريسهم شفوياً في مرحلة الحضانة","[{'fees_title': 'Pre-KG', 'fees_value': '13,000 LE'}, {'fees_title': 'KG 1 - 2', 'fees_value': '17,900 LE'}, {'fees_title': 'Grade 1 - 12', 'fees_value': '17,900 LE'}]",كرداسة - طريق المنصورية - علي بعد 5 طيلو من نهاية شارع فيصل - الجيزة
503,https://egyptschools.info/school/%d9%85%d8%af%d8%b1%d8%b3%d8%a9-%d8%a7%d9%84%d8%b9%d9%82%d9%84-%d8%a7%d9%84%d9%85%d8%a8%d8%af%d8%b9-%d9%84%d9%84%d8%ba%d8%a7%d8%aa-creative-mind-language-school-cms/,https://egyptschools.info/wp-content/uploads/2020/09/55875446_1015871575274253_3297491150440497152_o-768x533.jpg,Creative Mind Language School,Thanwya,El Haram,Private,30000,,,,,,,[],
504,https://egyptschools.info/school/%d9%85%d8%af%d8%a7%d8%b1%d8%b3-%d8%a7%d9%84%d8%ad%d9%8a%d8%a7%d8%a9-%d8%a7%d9%84%d8%ad%d8%af%d9%8a%d8%ab%d8%a9-%d9%84%d9%84%d8%ba%d8%a7%d8%aa-al-hayat-modern-language-schools/,https://egyptschools.info/wp-content/uploads/2020/09/hg-768x490.jpg,Al Hayat Modern Language Schools,Thanwya,El Haram,Private,20000,,,,,,,[],
